institution_id,UNITID,school_id,gss_code,year,Institution_Name,hdg_inst,toc_code,institution_state,hbcu_flag,land_grant_flag,carnegie_code_1994,carnegie_code_2005,carnegie_code_2010,full_school_name,school_name,school_type_code,hdg_code,pt_tot_all_races_v,pt_tot_forgn_v,pt_tot_hisp_v,pt_tot_indian_v,pt_tot_asian_v,pt_tot_black_v,pt_tot_pacific_v,pt_tot_white_v,pt_tot_multi_non_hisp_v,pt_tot_asian_pi_98_v,pt_tot_other_98_v,pt_tot_unknown_v,pt_men_all_races_v,pt_men_forgn_v,pt_men_hisp_v,pt_men_indian_v,pt_men_asian_v,pt_men_black_v,pt_men_pacific_v,pt_men_white_v,pt_men_multi_non_hisp_v,pt_men_asian_pi_98_v,pt_men_other_98_v,pt_men_unknown_v,pt_wmen_all_races_v,pt_wmen_forgn_v,pt_wmen_hisp_v,pt_wmen_indian_v,pt_wmen_asian_v,pt_wmen_black_v,pt_wmen_pacific_v,pt_wmen_white_v,pt_wmen_multi_non_hisp_v,pt_wmen_asian_pi_98_v,pt_wmen_other_98_v,pt_wmen_unknown_v,ft_tot_all_races_v,ft_tot_forgn_v,ft_tot_hisp_v,ft_tot_indian_v,ft_tot_asian_v,ft_tot_black_v,ft_tot_pacific_v,ft_tot_white_v,ft_tot_multi_non_hisp_v,ft_tot_asian_pi_98_v,ft_tot_other_98_v,ft_tot_unknown_v,ft_men_all_races_v,ft_men_forgn_v,ft_men_hisp_v,ft_men_indian_v,ft_men_asian_v,ft_men_black_v,ft_men_pacific_v,ft_men_white_v,ft_men_multi_non_hisp_v,ft_men_asian_pi_98_v,ft_men_other_98_v,ft_men_unknown_v,ft_wmen_all_races_v,ft_wmen_forgn_v,ft_wmen_hisp_v,ft_wmen_indian_v,ft_wmen_asian_v,ft_wmen_black_v,ft_wmen_pacific_v,ft_wmen_white_v,ft_wmen_multi_non_hisp_v,ft_wmen_asian_pi_98_v,ft_wmen_other_98_v,ft_wmen_unknown_v,ft_frst_tot_all_races_v,ft_frst_tot_forgn_v,ft_frst_tot_hisp_v,ft_frst_tot_indian_v,ft_frst_tot_asian_v,ft_frst_tot_black_v,ft_frst_tot_pacific_v,ft_frst_tot_white_v,ft_frst_tot_multi_non_hisp_v,ft_frst_tot_unknown_v,ft_frst_men_all_races_v,ft_frst_men_forgn_v,ft_frst_men_hisp_v,ft_frst_men_indian_v,ft_frst_men_asian_v,ft_frst_men_black_v,ft_frst_men_pacific_v,ft_frst_men_white_v,ft_frst_men_multi_non_hisp_v,ft_frst_men_unknown_v,ft_frst_wmen_all_races_v,ft_frst_wmen_forgn_v,ft_frst_wmen_hisp_v,ft_frst_wmen_indian_v,ft_frst_wmen_asian_v,ft_frst_wmen_black_v,ft_frst_wmen_pacific_v,ft_frst_wmen_white_v,ft_frst_wmen_multi_non_hisp_v,ft_frst_wmen_unknown_v
1092,201441,1345,903,1983,Bowling Green State University,1,1,OH,0,0,D1,16,16,Bowling Green State University,Graduate School,G,2,2,0,0,0,,0,,2,,0,,0,1,,,,,,,,,,,,1,,,,,,,,,,,,8,1,1,0,,1,,3,,1,,1,6,,,,,,,,,,,,2,,,,,,,,,,,,8,,,,,,,,,,6,,,,,,,,,,2,,,,,,,,,
1092,201441,1345,904,1983,Bowling Green State University,1,1,OH,0,0,D1,16,16,Bowling Green State University,Graduate School,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,13,0,0,0,,0,,13,,0,,0,10,,,,,,,,,,,,3,,,,,,,,,,,,6,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,
1092,201441,1345,907,1983,Bowling Green State University,1,1,OH,0,0,D1,16,16,Bowling Green State University,Graduate School,G,2,11,0,0,0,,2,,9,,0,,0,11,,,,,,,,,,,,0,,,,,,,,,,,,52,9,0,0,,15,,27,,1,,0,39,,,,,,,,,,,,13,,,,,,,,,,,,21,,,,,,,,,,13,,,,,,,,,,8,,,,,,,,,
1092,201441,1345,908,1983,Bowling Green State University,1,1,OH,0,0,D1,16,16,Bowling Green State University,Graduate School,G,1,13,3,2,0,,0,,7,,1,,0,7,,,,,,,,,,,,6,,,,,,,,,,,,22,6,0,0,,2,,14,,0,,0,11,,,,,,,,,,,,11,,,,,,,,,,,,6,,,,,,,,,,2,,,,,,,,,,4,,,,,,,,,
1093,203517,1346,202,1983,Kent State University,1,1,OH,0,0,R2,16,16,Kent State University,Graduate College,G,1,7,1,0,0,,0,,6,,0,,0,4,,,,,,,,,,,,3,,,,,,,,,,,,28,11,1,0,,1,,15,,0,,0,20,,,,,,,,,,,,8,,,,,,,,,,,,11,,,,,,,,,,8,,,,,,,,,,3,,,,,,,,,
1093,203517,1346,203,1983,Kent State University,1,1,OH,0,0,R2,16,16,Kent State University,Graduate College,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,53,25,0,0,,2,,25,,1,,0,48,,,,,,,,,,,,5,,,,,,,,,,,,9,,,,,,,,,,9,,,,,,,,,,0,,,,,,,,,
1093,203517,1346,302,1983,Kent State University,1,1,OH,0,0,R2,16,16,Kent State University,Graduate College,G,1,23,0,0,0,,0,,23,,0,,0,20,,,,,,,,,,,,3,,,,,,,,,,,,40,3,1,0,,0,,36,,0,,0,29,,,,,,,,,,,,11,,,,,,,,,,,,17,,,,,,,,,,14,,,,,,,,,,3,,,,,,,,,
1093,203517,1346,402,1983,Kent State University,1,1,OH,0,0,R2,16,16,Kent State University,Graduate College,G,1,36,7,0,0,,2,,27,,0,,0,30,,,,,,,,,,,,6,,,,,,,,,,,,32,16,0,0,,1,,15,,0,,0,26,,,,,,,,,,,,6,,,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,0,,,,,,,,,
1093,203517,1346,603,1983,Kent State University,1,1,OH,0,0,R2,16,16,Kent State University,Graduate College,G,1,23,3,0,0,,0,,20,,0,,0,13,,,,,,,,,,,,10,,,,,,,,,,,,55,11,0,0,,1,,43,,0,,0,35,,,,,,,,,,,,20,,,,,,,,,,,,13,,,,,,,,,,7,,,,,,,,,,6,,,,,,,,,
1093,203517,1346,719,1983,Kent State University,1,1,OH,0,0,R2,16,16,Kent State University,Graduate College,G,2,80,0,1,0,,2,,77,,0,,0,1,,,,,,,,,,,,79,,,,,,,,,,,,22,1,0,0,,0,,21,,0,,0,1,,,,,,,,,,,,21,,,,,,,,,,,,4,,,,,,,,,,0,,,,,,,,,,4,,,,,,,,,
1093,203517,1346,723,1983,Kent State University,1,1,OH,0,0,R2,16,16,Kent State University,Graduate College,G,1,23,0,0,0,,0,,23,,0,,0,0,,,,,,,,,,,,23,,,,,,,,,,,,90,1,1,0,,3,,85,,0,,0,9,,,,,,,,,,,,81,,,,,,,,,,,,33,,,,,,,,,,1,,,,,,,,,,32,,,,,,,,,
1093,203517,1346,801,1983,Kent State University,1,1,OH,0,0,R2,16,16,Kent State University,Graduate College,G,1,14,0,0,0,,0,,14,,0,,0,2,,,,,,,,,,,,12,,,,,,,,,,,,108,1,1,0,,5,,100,,1,,0,51,,,,,,,,,,,,57,,,,,,,,,,,,27,,,,,,,,,,10,,,,,,,,,,17,,,,,,,,,
1093,203517,1346,903,1983,Kent State University,1,1,OH,0,0,R2,16,16,Kent State University,Graduate College,G,2,2,0,0,0,,0,,2,,0,,0,2,,,,,,,,,,,,0,,,,,,,,,,,,4,0,0,0,,0,,4,,0,,0,4,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,
1093,203517,1346,904,1983,Kent State University,1,1,OH,0,0,R2,16,16,Kent State University,Graduate College,G,1,11,2,0,0,,0,,9,,0,,0,8,,,,,,,,,,,,3,,,,,,,,,,,,27,12,0,0,,2,,13,,0,,0,21,,,,,,,,,,,,6,,,,,,,,,,,,8,,,,,,,,,,6,,,,,,,,,,2,,,,,,,,,
1093,203517,1346,907,1983,Kent State University,1,1,OH,0,0,R2,16,16,Kent State University,Graduate College,G,1,29,0,0,0,,0,,29,,0,,0,14,,,,,,,,,,,,15,,,,,,,,,,,,34,8,0,0,,2,,24,,0,,0,26,,,,,,,,,,,,8,,,,,,,,,,,,14,,,,,,,,,,8,,,,,,,,,,6,,,,,,,,,
1093,203517,1346,909,1983,Kent State University,1,1,OH,0,0,R2,16,16,Kent State University,Graduate College,G,1,28,1,0,1,,0,,26,,0,,0,14,,,,,,,,,,,,14,,,,,,,,,,,,25,5,0,0,,2,,18,,0,,0,9,,,,,,,,,,,,16,,,,,,,,,,,,6,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,
1094,204024,1347,104,1983,Miami University (OH),1,1,OH,0,0,D1,16,16,Miami University (OH),Graduate School,G,2,1,0,0,0,,0,,1,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,17,10,0,0,,0,,7,,0,,0,16,,,,,,,,,,,,1,,,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,0,,,,,,,,,
1094,204024,1347,202,1983,Miami University (OH),1,1,OH,0,0,D1,16,16,Miami University (OH),Graduate School,G,1,3,0,0,0,,0,,3,,0,,0,3,,,,,,,,,,,,0,,,,,,,,,,,,38,6,0,0,,0,,30,,2,,0,27,,,,,,,,,,,,11,,,,,,,,,,,,12,,,,,,,,,,8,,,,,,,,,,4,,,,,,,,,
1094,204024,1347,203,1983,Miami University (OH),1,1,OH,0,0,D1,16,16,Miami University (OH),Graduate School,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,10,3,0,0,,1,,6,,0,,0,8,,,,,,,,,,,,2,,,,,,,,,,,,4,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,
1094,204024,1347,302,1983,Miami University (OH),1,1,OH,0,0,D1,16,16,Miami University (OH),Graduate School,G,1,12,1,1,0,,0,,10,,0,,0,9,,,,,,,,,,,,3,,,,,,,,,,,,38,3,0,0,,0,,35,,0,,0,32,,,,,,,,,,,,6,,,,,,,,,,,,18,,,,,,,,,,17,,,,,,,,,,1,,,,,,,,,
1094,204024,1347,304,1983,Miami University (OH),1,1,OH,0,0,D1,16,16,Miami University (OH),Graduate School,G,2,30,1,0,0,,0,,29,,0,,0,16,,,,,,,,,,,,14,,,,,,,,,,,,31,6,0,0,,0,,25,,0,,0,22,,,,,,,,,,,,9,,,,,,,,,,,,20,,,,,,,,,,14,,,,,,,,,,6,,,,,,,,,
1094,204024,1347,402,1983,Miami University (OH),1,1,OH,0,0,D1,16,16,Miami University (OH),Graduate School,G,2,3,2,1,0,,0,,0,,0,,0,1,,,,,,,,,,,,2,,,,,,,,,,,,24,4,0,0,,0,,0,,0,,20,14,,,,,,,,,,,,10,,,,,,,,,,,,12,,,,,,,,,,8,,,,,,,,,,4,,,,,,,,,
1094,204024,1347,606,1983,Miami University (OH),1,1,OH,0,0,D1,16,16,Miami University (OH),Graduate School,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,29,2,0,0,,0,,27,,0,,0,19,,,,,,,,,,,,10,,,,,,,,,,,,4,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,
1094,204024,1347,611,1983,Miami University (OH),1,1,OH,0,0,D1,16,16,Miami University (OH),Graduate School,G,1,3,0,0,0,,0,,3,,0,,0,2,,,,,,,,,,,,1,,,,,,,,,,,,14,0,0,0,,1,,13,,0,,0,9,,,,,,,,,,,,5,,,,,,,,,,,,7,,,,,,,,,,3,,,,,,,,,,4,,,,,,,,,
1094,204024,1347,616,1983,Miami University (OH),1,1,OH,0,0,D1,16,16,Miami University (OH),Graduate School,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,38,0,0,0,,0,,38,,0,,0,25,,,,,,,,,,,,13,,,,,,,,,,,,17,,,,,,,,,,12,,,,,,,,,,5,,,,,,,,,
1094,204024,1347,717,1983,Miami University (OH),1,1,OH,0,0,D1,16,16,Miami University (OH),Graduate School,G,2,5,0,0,0,,2,,3,,0,,0,1,,,,,,,,,,,,4,,,,,,,,,,,,19,2,0,0,,1,,16,,0,,0,2,,,,,,,,,,,,17,,,,,,,,,,,,11,,,,,,,,,,2,,,,,,,,,,9,,,,,,,,,
1094,204024,1347,801,1983,Miami University (OH),1,1,OH,0,0,D1,16,16,Miami University (OH),Graduate School,G,1,21,0,1,0,,2,,18,,0,,0,7,,,,,,,,,,,,14,,,,,,,,,,,,71,1,1,0,,2,,67,,0,,0,27,,,,,,,,,,,,44,,,,,,,,,,,,19,,,,,,,,,,8,,,,,,,,,,11,,,,,,,,,
1094,204024,1347,902,1983,Miami University (OH),1,1,OH,0,0,D1,16,16,Miami University (OH),Graduate School,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,4,1,0,0,,0,,3,,0,,0,2,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,,1,,,,,,,,,
1094,204024,1347,903,1983,Miami University (OH),1,1,OH,0,0,D1,16,16,Miami University (OH),Graduate School,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,9,4,0,0,,0,,4,,1,,0,6,,,,,,,,,,,,3,,,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,
1094,204024,1347,904,1983,Miami University (OH),1,1,OH,0,0,D1,16,16,Miami University (OH),Graduate School,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,13,4,0,0,,0,,9,,0,,0,8,,,,,,,,,,,,5,,,,,,,,,,,,7,,,,,,,,,,3,,,,,,,,,,4,,,,,,,,,
1094,204024,1347,906,1983,Miami University (OH),1,1,OH,0,0,D1,16,16,Miami University (OH),Graduate School,G,2,13,2,2,0,,0,,9,,0,,0,3,,,,,,,,,,,,10,,,,,,,,,,,,28,9,2,1,,0,,16,,0,,0,11,,,,,,,,,,,,17,,,,,,,,,,,,12,,,,,,,,,,5,,,,,,,,,,7,,,,,,,,,
1094,204024,1347,907,1983,Miami University (OH),1,1,OH,0,0,D1,16,16,Miami University (OH),Graduate School,G,1,2,0,0,0,,0,,2,,0,,0,2,,,,,,,,,,,,0,,,,,,,,,,,,34,2,0,0,,1,,31,,0,,0,24,,,,,,,,,,,,10,,,,,,,,,,,,12,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,
1094,204024,1347,908,1983,Miami University (OH),1,1,OH,0,0,D1,16,16,Miami University (OH),Graduate School,G,2,6,0,0,0,,0,,6,,0,,0,2,,,,,,,,,,,,4,,,,,,,,,,,,20,0,0,0,,1,,17,,2,,0,4,,,,,,,,,,,,16,,,,,,,,,,,,10,,,,,,,,,,1,,,,,,,,,,9,,,,,,,,,
1095,204796,1348,101,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,3,1,0,0,,0,,2,,0,,0,3,,,,,,,,,,,,0,,,,,,,,,,,,34,21,0,0,,0,,13,,0,,0,34,,,,,,,,,,,,0,,,,,,,,,,,,9,,,,,,,,,,9,,,,,,,,,,0,,,,,,,,,
1095,204796,1348,102,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,19,9,0,0,,0,,10,,0,,0,18,,,,,,,,,,,,1,,,,,,,,,,,,10,,,,,,,,,,9,,,,,,,,,,1,,,,,,,,,
1095,204796,1348,103,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,11,0,0,0,,0,,11,,0,,0,11,,,,,,,,,,,,0,,,,,,,,,,,,42,3,0,0,,1,,38,,0,,0,30,,,,,,,,,,,,12,,,,,,,,,,,,16,,,,,,,,,,11,,,,,,,,,,5,,,,,,,,,
1095,204796,1348,104,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,2,0,0,0,,0,,1,,1,,0,2,,,,,,,,,,,,0,,,,,,,,,,,,79,25,0,0,,1,,53,,0,,0,71,,,,,,,,,,,,8,,,,,,,,,,,,33,,,,,,,,,,26,,,,,,,,,,7,,,,,,,,,
1095,204796,1348,105,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,22,9,0,0,,0,,13,,0,,0,17,,,,,,,,,,,,5,,,,,,,,,,,,179,101,1,0,,2,,74,,1,,0,155,,,,,,,,,,,,24,,,,,,,,,,,,69,,,,,,,,,,60,,,,,,,,,,9,,,,,,,,,
1095,204796,1348,106,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,95,17,1,0,,1,,58,,3,,15,86,,,,,,,,,,,,9,,,,,,,,,,,,246,111,3,1,,3,,105,,7,,16,229,,,,,,,,,,,,17,,,,,,,,,,,,86,,,,,,,,,,79,,,,,,,,,,7,,,,,,,,,
1095,204796,1348,108,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,35,3,0,0,,1,,31,,0,,0,26,,,,,,,,,,,,9,,,,,,,,,,,,66,31,0,0,,3,,30,,2,,0,53,,,,,,,,,,,,13,,,,,,,,,,,,21,,,,,,,,,,16,,,,,,,,,,5,,,,,,,,,
1095,204796,1348,109,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,40,4,0,0,,0,,36,,0,,0,37,,,,,,,,,,,,3,,,,,,,,,,,,159,85,0,0,,1,,72,,1,,0,149,,,,,,,,,,,,10,,,,,,,,,,,,62,,,,,,,,,,59,,,,,,,,,,3,,,,,,,,,
1095,204796,1348,110,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,7,2,0,0,,0,,5,,0,,0,5,,,,,,,,,,,,2,,,,,,,,,,,,92,55,0,0,,0,,36,,1,,0,86,,,,,,,,,,,,6,,,,,,,,,,,,37,,,,,,,,,,32,,,,,,,,,,5,,,,,,,,,
1095,204796,1348,111,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,2,1,0,0,0,,0,,1,,0,,0,1,,,,,,,,,,,,0,,,,,,,,,,,,7,3,0,0,,0,,4,,0,,0,7,,,,,,,,,,,,0,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,
1095,204796,1348,112,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,11,0,0,0,,1,,6,,4,,0,11,,,,,,,,,,,,0,,,,,,,,,,,,22,0,0,0,,0,,14,,8,,0,22,,,,,,,,,,,,0,,,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,0,,,,,,,,,
1095,204796,1348,201,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,1,0,0,0,,0,,1,,0,,0,1,,,,,,,,,,,,0,,,,,,,,,,,,13,3,0,0,,0,,10,,0,,0,13,,,,,,,,,,,,0,,,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,0,,,,,,,,,
1095,204796,1348,202,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,239,0,0,0,,0,,0,,0,,239,193,,,,,,,,,,,,46,,,,,,,,,,,,48,,,,,,,,,,36,,,,,,,,,,12,,,,,,,,,
1095,204796,1348,203,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,2,0,0,0,,0,,2,,0,,0,1,,,,,,,,,,,,1,,,,,,,,,,,,141,71,0,0,,1,,68,,1,,0,122,,,,,,,,,,,,19,,,,,,,,,,,,27,,,,,,,,,,26,,,,,,,,,,1,,,,,,,,,
1095,204796,1348,301,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,2,0,0,0,,0,,2,,0,,0,2,,,,,,,,,,,,0,,,,,,,,,,,,3,1,0,0,,0,,2,,0,,0,3,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,
1095,204796,1348,302,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,8,1,0,0,,0,,7,,0,,0,7,,,,,,,,,,,,1,,,,,,,,,,,,122,43,2,0,,0,,76,,1,,0,104,,,,,,,,,,,,18,,,,,,,,,,,,38,,,,,,,,,,30,,,,,,,,,,8,,,,,,,,,
1095,204796,1348,304,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,2,17,1,0,0,,1,,15,,0,,0,8,,,,,,,,,,,,9,,,,,,,,,,,,39,2,0,0,,0,,37,,0,,0,29,,,,,,,,,,,,10,,,,,,,,,,,,14,,,,,,,,,,10,,,,,,,,,,4,,,,,,,,,
1095,204796,1348,401,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,66,2,0,0,,0,,64,,0,,0,48,,,,,,,,,,,,18,,,,,,,,,,,,122,31,2,0,,0,,88,,1,,0,107,,,,,,,,,,,,15,,,,,,,,,,,,35,,,,,,,,,,28,,,,,,,,,,7,,,,,,,,,
1095,204796,1348,402,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,17,0,0,0,,0,,17,,0,,0,6,,,,,,,,,,,,11,,,,,,,,,,,,143,67,0,0,,2,,73,,1,,0,122,,,,,,,,,,,,21,,,,,,,,,,,,24,,,,,,,,,,17,,,,,,,,,,7,,,,,,,,,
1095,204796,1348,403,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,8,0,0,0,,0,,8,,0,,0,5,,,,,,,,,,,,3,,,,,,,,,,,,66,39,0,0,,0,,27,,0,,0,43,,,,,,,,,,,,23,,,,,,,,,,,,19,,,,,,,,,,13,,,,,,,,,,6,,,,,,,,,
1095,204796,1348,501,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,24,3,0,0,,0,,21,,0,,0,13,,,,,,,,,,,,11,,,,,,,,,,,,235,86,0,2,,2,,145,,0,,0,166,,,,,,,,,,,,69,,,,,,,,,,,,75,,,,,,,,,,50,,,,,,,,,,25,,,,,,,,,
1095,204796,1348,601,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,8,3,0,0,,0,,5,,0,,0,4,,,,,,,,,,,,4,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
1095,204796,1348,602,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,3,0,0,0,,0,,3,,0,,0,0,,,,,,,,,,,,3,,,,,,,,,,,,45,25,1,0,,0,,19,,0,,0,28,,,,,,,,,,,,17,,,,,,,,,,,,15,,,,,,,,,,12,,,,,,,,,,3,,,,,,,,,
1095,204796,1348,605,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,8,1,0,0,,0,,7,,0,,0,6,,,,,,,,,,,,2,,,,,,,,,,,,5,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,
1095,204796,1348,606,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,4,0,0,0,,1,,3,,0,,0,3,,,,,,,,,,,,1,,,,,,,,,,,,49,11,0,0,,0,,38,,0,,0,27,,,,,,,,,,,,22,,,,,,,,,,,,14,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,
1095,204796,1348,607,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,1,0,0,0,,0,,1,,0,,0,1,,,,,,,,,,,,0,,,,,,,,,,,,18,0,2,0,,0,,16,,0,,0,12,,,,,,,,,,,,6,,,,,,,,,,,,5,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,
1095,204796,1348,608,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,2,1,0,0,,0,,1,,0,,0,1,,,,,,,,,,,,1,,,,,,,,,,,,21,1,0,0,,0,,19,,1,,0,12,,,,,,,,,,,,9,,,,,,,,,,,,4,,,,,,,,,,1,,,,,,,,,,3,,,,,,,,,
1095,204796,1348,609,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,38,5,0,0,,0,,33,,0,,0,34,,,,,,,,,,,,4,,,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,0,,,,,,,,,
1095,204796,1348,610,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,42,0,0,0,,0,,36,,6,,0,24,,,,,,,,,,,,18,,,,,,,,,,,,18,,,,,,,,,,9,,,,,,,,,,9,,,,,,,,,
1095,204796,1348,611,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,3,0,0,0,,0,,3,,0,,0,1,,,,,,,,,,,,2,,,,,,,,,,,,59,14,3,0,,1,,41,,0,,0,37,,,,,,,,,,,,22,,,,,,,,,,,,20,,,,,,,,,,12,,,,,,,,,,8,,,,,,,,,
1095,204796,1348,612,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,6,1,0,0,,0,,5,,0,,0,2,,,,,,,,,,,,4,,,,,,,,,,,,26,14,0,0,,0,,12,,0,,0,15,,,,,,,,,,,,11,,,,,,,,,,,,8,,,,,,,,,,6,,,,,,,,,,2,,,,,,,,,
1095,204796,1348,613,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,5,0,0,0,,0,,5,,0,,0,3,,,,,,,,,,,,2,,,,,,,,,,,,17,1,0,0,,0,,16,,0,,0,11,,,,,,,,,,,,6,,,,,,,,,,,,6,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,
1095,204796,1348,615,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,5,0,0,1,,0,,4,,0,,0,3,,,,,,,,,,,,2,,,,,,,,,,,,10,4,0,1,,0,,5,,0,,0,4,,,,,,,,,,,,6,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,
1095,204796,1348,616,1983,Ohio State University,1,1,OH,0,1,R1,15,15,"Ohio State University, Graduate School",Graduate School,G,1,1,0,0,0,,0,,1,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,84,7,0,0,,2,,75,,0,,0,59,,,,,,,,,,,,25,,,,,,,,,,,,25,,,,,,,,,,18,,,,,,,,,,7,,,,,,,,,
